MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,pNN25,pNN50,SD1,SD2,KURT,SKEW,sampen,higuci,datasetId,condition
615.2535827,641.91402,111.0343144,17.17526521,17.17481236,6.464780197,101.3361759,9.066666667,2.6,12.14847916,156.5555889,-0.475302658,-0.515241185,2.025324043,1.208057912,2,no stress
760.4348569,757.47749,82.607048,23.2958397,23.29583173,3.546000018,79.84751236,30.8,2,16.47813788,115.6560406,-0.684631374,0.106160798,2.223402816,1.197872061,2,interruption
842.8378255,807.06489,229.4456394,20.79918509,20.79912415,11.03147255,76.4684813,13.46666667,4.333333333,14.71210986,324.151441,0.125006357,0.706911222,2.095113632,1.177994574,2,time pressure
841.1142245,839.7746,59.6735857,13.05081448,13.05080563,4.572403183,71.69701069,4.933333333,0,9.231392858,83.88477243,-0.432583288,0.01921515,2.206430262,1.142449056,2,interruption
888.8668683,896.96887,110.4445174,17.93250971,17.93248805,6.158899073,68.7214129,9.8,2.133333333,12.68441557,155.6762296,1.106315535,-0.654295073,2.110181847,1.152644211,2,time pressure
853.3371371,854.39523,58.81372128,13.32756237,13.32752702,4.412939113,70.65552405,7.133333333,0.133333333,9.427129727,82.63919679,0.088970099,-0.191306224,2.16009462,1.219392949,2,no stress
751.2602773,753.697615,45.48051519,15.07003167,15.07003062,3.017944234,80.16687984,9,0.2,10.65967703,63.42969187,-0.368855885,-0.313930305,2.202012539,1.350103407,2,interruption
831.2851635,832.879995,68.15555602,21.55671142,21.55670051,3.161686154,72.68893721,26.13333333,1.666666667,15.24797601,95.17278424,0.499211187,-0.341675415,2.164129221,1.272443947,2,interruption
845.0047217,841.66384,62.01247373,13.58705133,13.58705027,4.56408622,71.39061127,6,0.133333333,9.610701619,87.17068435,-0.450716451,0.084986364,2.201666717,1.139907753,2,interruption
1027.91238,1025.06485,94.37232054,23.96533682,23.96530462,3.937867482,58.87657507,31.33333333,3.666666667,16.95168468,132.3816836,-0.267174416,-0.042635772,2.192932268,1.1397936,2,no stress
723.1172062,680.15324,154.033125,14.61904439,14.61901574,10.53647017,85.8807122,6.4,1.933333333,10.34065493,217.5901608,3.12328779,1.919672246,1.133078054,1.176517323,2,no stress
885.3708855,899.2328,97.0008091,12.97430069,12.97360526,7.476380533,68.64758058,6.333333333,0,9.176785738,136.8725704,0.322070936,-0.336002835,2.066709069,1.16396804,2,no stress
750.9479144,756.07757,71.93449959,9.924318608,9.924147795,7.248306149,80.67762918,1.8,0,7.01977408,101.4882616,-0.145578721,-0.351788277,2.156944744,1.192891597,2,no stress
972.240896,958.82585,87.42915412,15.57569843,15.5756638,5.613177123,62.20603326,10.4,0.4,11.017333,123.151664,-0.210570476,0.372045284,2.142107383,1.192196594,2,no stress
1062.310861,1057.53285,140.1608237,23.07169687,23.07080839,6.075011497,57.58759809,28.2,3.2,16.31896925,197.5444362,0.403483888,-0.314151868,2.174866649,1.131264662,2,interruption
803.9483588,805.11738,62.67304047,14.63251781,14.63251424,4.283134407,75.1006559,7.933333333,0.4,10.35020299,88.02666245,-0.167030904,-0.206205979,2.193346849,1.260084614,2,no stress
728.5153443,729.099505,37.6364094,9.921841237,9.921836564,3.793288816,82.58125257,0.333333333,0,7.018139247,52.76120115,0.416747913,-0.023478813,2.151117892,1.322656475,2,no stress
908.8534658,861.75708,317.4281735,18.05108168,18.05103911,17.58499458,74.3847334,12.8,2.733333333,12.7682718,448.7296089,-1.06915762,0.484575957,1.897971285,1.120434672,2,no stress
708.0454866,656.1838,171.5348238,17.03152326,17.03141143,10.07160788,89.73207962,8.866666667,2.933333333,12.04704555,242.287557,-0.420545926,0.59479176,1.95317239,1.171293777,2,no stress
918.2678663,732.746665,371.7680492,13.05849901,13.05842951,28.46943197,74.84867168,7.066666667,0.6,9.236785557,525.6782729,-0.799465128,0.883611447,1.476975025,1.083258478,2,no stress
812.3900143,639.909465,339.8342493,18.39355903,18.39336546,18.47572015,85.82068344,11.73333333,3.2,13.01041386,480.4220677,-0.710696071,0.872938142,1.452538702,1.184822346,2,no stress
951.0757924,946.75154,81.21516359,12.58153318,12.58152186,6.455108645,63.55380913,4.733333333,0,8.899448383,114.5102852,-0.34000547,0.039896202,2.203107089,1.171267523,2,no stress
946.4030913,931.759695,161.6696299,16.33647302,16.33591854,9.896238296,65.65274022,10.06666667,1.466666667,11.55509369,228.3432029,0.967491859,-0.239349048,2.038166868,1.077897648,2,time pressure
879.2220465,812.613605,240.1965522,19.1161071,19.1151172,12.56513949,73.0293729,11.73333333,3,13.52093973,339.4200224,-0.517346492,0.744181477,1.97782706,1.159194664,2,time pressure
734.0784947,734.381195,54.78127797,9.589760554,9.589663252,5.7124761,82.19501444,1.133333333,0,6.78317886,77.17490082,-0.346002947,0.050690116,2.20047736,1.16611069,2,no stress
937.8364531,933.565975,74.51823506,20.75909478,20.75906536,3.589666883,64.38175148,24,1.2,14.68377456,104.3567031,0.13294572,0.211516897,2.172349095,1.256575307,2,interruption
919.9808933,919.05532,78.6665909,11.90128412,11.90096503,6.609924621,65.70966847,3.333333333,0.133333333,8.418061439,110.9324177,0.151630962,-0.066238889,2.154234102,1.139429147,2,no stress
890.2320535,872.31361,103.8558404,13.60794754,13.60727311,7.63199888,68.27590242,7.2,0.466666667,9.625006104,146.5586245,0.28073099,0.698798797,2.080974404,1.140364771,2,no stress
856.973923,849.52245,61.66403408,10.47112447,10.47112134,5.88896009,70.3649161,2.6,0,7.406671853,86.8910088,1.565812776,0.7250557,2.043349166,1.151538327,2,no stress
780.6185263,784.71973,66.24291101,10.89502289,10.89501562,6.080107555,77.43718549,2.533333333,0.266666667,7.706510409,93.36410561,-0.432574438,-0.224706837,2.217397333,1.207851081,2,no stress
803.5801467,803.99585,63.42461761,13.7670324,13.76699223,4.606992689,75.14814712,5.933333333,0.533333333,9.73798226,89.16577784,-0.230014282,-0.233666195,2.206002147,1.165957486,2,no stress
734.9349713,745.26119,70.85254569,10.31060389,10.3103562,6.871813369,82.54713621,2.066666667,0,7.2929558,99.93487508,2.493391818,-1.286415504,2.019034291,1.228818621,2,no stress
757.0300843,767.15537,100.2838026,16.48178521,16.48170247,6.084523085,80.84237642,8.733333333,2.133333333,11.65821289,141.3427331,0.1935781,-0.507634126,2.151454312,1.149642178,2,no stress
837.325747,771.7527,271.2825083,18.13369952,18.13368822,14.96013033,79.23471731,11.33333333,2.133333333,12.82673305,383.4369225,-0.476652511,0.637259253,1.91853209,1.120755544,2,interruption
753.4831012,750.410375,82.81669606,24.07976548,24.07909644,3.439265059,80.60180298,30.53333333,3.466666667,17.0321745,115.8754302,-0.794588438,0.146057602,2.22286881,1.215434712,2,interruption
679.2111086,676.720365,43.41518342,8.496980784,8.496924934,5.109483536,88.69318259,1.2,0,6.010238324,61.10346421,3.056217927,0.593299302,2.01023083,1.203488139,2,no stress
1025.206711,1025.95555,101.2548958,21.31198954,21.31180902,4.75107665,59.11896587,23.46666667,1.8,15.07475378,142.4003499,-0.174210304,-0.114046765,2.196437696,1.140473007,2,no stress
882.468087,888.35993,76.65310395,13.291452,13.29123014,5.767097825,68.5263794,6.733333333,0,9.401455392,107.9954134,-0.2412125,-0.244926817,2.191299537,1.178197813,2,time pressure
1004.77111,878.73789,382.3706916,16.87390792,16.87386058,22.66047044,68.07612476,12.06666667,1.866666667,11.93560309,540.6220797,-0.634868409,0.73471349,1.823395411,1.118201535,2,interruption
625.2398165,614.2706,123.5056489,18.18846795,18.18846521,6.790327215,99.91612986,12.33333333,1.933333333,12.86547916,174.1888919,-0.99172053,0.129392506,2.13866621,1.261680716,2,no stress
792.8838617,795.14746,45.10555416,10.92495164,10.92480959,4.12867312,75.92419277,1.866666667,0.266666667,7.727584957,63.31908451,0.027562913,-0.27291656,2.175312964,1.279842815,2,interruption
966.1466476,948.642855,181.0182432,15.76901645,15.76736031,11.47936168,64.38449075,10.86666667,1,11.15292814,255.7553928,-0.807935,0.171210465,2.211135429,1.087424696,2,time pressure
871.9723589,863.59648,45.56012193,8.452653738,8.452628996,5.390037655,68.99348368,0.4,0,5.978905913,64.15373804,-0.113964451,0.527943253,2.116084304,1.25668752,2,interruption
1000.815073,1006.38465,98.7230173,22.69179425,22.69152335,4.350604284,60.59813711,28.66666667,2.4,16.05068473,138.6897394,1.23820926,-0.56327571,2.124117964,1.232680296,2,interruption
751.0537405,751.42504,79.31345235,24.66416176,24.66415318,3.21573679,80.80303365,33.93333333,2.933333333,17.44601015,110.8011019,-0.711518897,-0.012879699,2.233960535,1.215753631,2,interruption
701.8693924,708.691145,157.2012366,17.75734745,17.75671282,8.852743186,89.66749238,11.26666667,1.6,12.56008223,221.9610369,1.761463328,0.893734451,1.980189035,1.236594213,2,no stress
907.5084471,907.79348,62.31561274,10.67385587,10.67327376,5.838153848,66.42763889,1.8,0,7.549662903,87.80360911,-0.172164094,0.144066333,2.198792183,1.140174376,2,no stress
761.8956555,759.47325,80.91373703,23.29992983,23.29991103,3.472703035,79.65205893,31.06666667,1.866666667,16.48102335,113.2362201,-0.63934318,0.107997072,2.223616498,1.201659479,2,interruption
668.301562,651.984545,77.54701933,18.58792221,18.58791905,4.171903586,90.90034561,16.8,0.933333333,13.14802994,108.8770395,0.813532137,0.990138473,2.026005115,1.242423518,2,no stress
1034.939196,1045.74365,126.0367628,17.35442755,17.35360189,7.262513411,58.92085686,14.66666667,0.8,12.27494463,177.8197314,-0.026273086,-0.400451852,2.147592301,1.134912868,2,interruption
883.3314213,888.46891,63.67802145,11.91853737,11.91843987,5.342771472,68.28598217,4.6,0,8.430422141,89.65884682,-0.301417017,-0.134369157,2.188145173,1.08204711,2,no stress
884.1195377,895.59841,101.9962182,14.07715604,14.07707955,7.245513076,68.83193459,8.533333333,0,9.957320287,143.9003433,-0.096757682,-0.252783722,2.156775594,1.165070939,2,no stress
762.0244664,766.941745,57.92256376,9.547561776,9.547560633,6.06673883,79.20537262,0.8,0,6.753397877,81.63601167,-0.394126077,-0.174800939,2.173661811,1.154987036,2,interruption
780.9215783,777.098505,153.2352411,18.01860983,18.0183377,8.504276554,79.97066215,12.8,2.266666667,12.74514069,216.3322436,-1.360808794,0.028994343,2.092723938,1.198443095,2,no stress
1092.541242,1101.76355,180.4601491,21.17454245,21.17433626,8.522505246,56.81532888,20,3.333333333,14.97751342,254.769317,1.168672464,-0.456066817,2.075700272,1.106057339,2,interruption
1025.204686,1025.1343,71.96155236,19.04123053,19.04122541,3.77924905,58.81744718,18.6,0.533333333,13.46867291,100.8738067,-0.265719996,-0.018960347,2.201803423,1.180129874,2,interruption
926.5954038,921.085225,95.81063777,21.3378091,21.33747178,4.490181598,65.45736376,24.73333333,1.8,15.09290615,134.6534842,-0.211955406,0.124769535,2.165881065,1.246363496,2,interruption
716.4671502,679.9133,131.2428403,9.284461633,9.284338132,14.13575127,85.78113022,2.066666667,0.133333333,6.567209348,185.4891857,5.239570948,2.456634307,1.100848276,1.148285423,2,no stress
893.2658199,899.58169,82.21668422,16.14409613,16.1440103,5.092678065,67.79207638,12.66666667,0.2,11.41934878,115.7098302,0.379939414,-0.65499992,2.141122981,1.173368763,2,interruption
769.2658208,771.80503,46.20409942,9.013452098,9.013353997,5.126126917,78.28401271,0.933333333,0,6.375530682,65.03068671,-0.335724016,-0.209652227,2.207845153,1.285690599,2,interruption
648.4760758,663.164935,126.1715298,13.87228429,13.87226165,9.095223768,96.71619858,8.133333333,0.733333333,9.812443828,178.1634805,0.138644649,-0.250206115,2.10219341,1.172863014,2,no stress
709.4451145,695.30419,77.96916936,19.99135657,19.99133569,3.900143999,85.53375312,21.06666667,1,14.14072654,109.3545728,1.193232026,0.923637941,2.03149759,1.228941975,2,no stress
708.2776577,695.20589,77.65646928,20.05017343,20.04996555,3.87310711,85.66955785,21.53333333,1,14.18219794,108.9032585,1.272017691,0.935144127,2.039444544,1.229946227,2,no stress
816.5144369,819.98879,52.42448699,9.960710193,9.960698779,5.263127425,73.79171181,1.8,0,7.045628154,73.80388064,-0.343502431,-0.129826545,2.190281425,1.22218058,2,time pressure
621.7862151,646.10508,133.5153228,16.6362613,16.63626105,8.025560575,100.9154517,8.866666667,2.266666667,11.76753878,188.4521368,5.29495162,1.188526722,1.770694052,1.215864313,2,no stress
760.3694709,763.25166,44.84305483,14.46454757,14.46446775,3.100204455,79.19358362,8.866666667,0,10.23133652,62.58689069,0.012052029,-0.445356613,2.162388173,1.331536171,2,interruption
908.4328209,916.37367,75.98415803,16.85686473,16.85685979,4.507609169,66.53709191,14.13333333,0.266666667,11.92357771,106.7942547,-0.156678182,-0.44082836,2.181645431,1.175090091,2,interruption
943.7320962,891.659335,166.8049703,16.03704906,16.03413196,10.40122592,65.49077797,11.8,0.666666667,11.34162714,235.625049,-0.921414536,0.52989861,2.028734054,1.150510007,2,no stress
913.186901,912.713255,84.06592682,20.88952062,20.8894032,4.024310962,66.27506794,23.06666667,1.666666667,14.77596809,117.96538,0.229877815,0.022574458,2.154226433,1.259402481,2,interruption
788.587758,792.41396,74.62095774,14.03233131,14.03221412,5.317787622,76.83688007,6.733333333,0.266666667,9.925585046,105.0621598,0.817685886,-0.654949577,2.069466993,1.152118955,2,no stress
984.1065584,923.007675,346.3897468,19.11995712,19.11900791,18.11665919,68.9496709,16.26666667,2.133333333,13.5236918,489.6823697,-0.66445509,0.53028774,1.920375487,1.095853211,2,interruption
760.4759099,744.38659,105.1279357,11.84227338,11.84088065,8.877344103,80.39438451,3.666666667,0.066666667,8.375561186,148.437245,-0.645404964,0.353398749,2.181590261,1.144815317,2,interruption
735.3327042,729.273215,81.04039427,21.08301278,21.08289997,3.84387161,82.60559685,25.13333333,0.933333333,14.91283662,113.6340544,-0.67415595,0.085803627,2.208848917,1.191092958,2,interruption
987.4993632,993.48087,82.58046766,20.57246196,20.57241189,4.014126643,61.21091245,20.06666667,2,14.55174658,115.8762873,0.964896337,-0.374497045,2.130402974,1.236292817,2,time pressure
684.9496784,728.229985,149.2786964,15.73701836,15.73664622,9.485830985,92.4066837,10.73333333,0.733333333,11.13120275,210.8182978,-0.406668901,-0.1212879,1.868123384,1.209110171,2,no stress
801.3697734,806.929775,75.16351624,14.48025976,14.48011828,5.190757452,75.60561859,6.8,0.866666667,10.24240681,105.8026533,1.083228731,-0.74559674,2.073936597,1.184318944,2,interruption
711.7441864,698.540165,78.25504023,20.39403911,20.39400761,3.837152601,85.26438717,21.73333333,1.2,14.4255536,109.7251386,1.007435201,0.855147213,2.067088535,1.23596307,2,no stress
795.3035423,797.785455,42.95584564,12.88519489,12.88519315,3.333736588,75.665268,2.933333333,0.4,9.114248067,60.06113411,0.351920121,-0.024507765,2.167597123,1.178219739,2,no stress
765.9058547,766.99201,55.74676505,9.585153697,9.585149413,5.815949,78.77236015,1,0,6.779986029,78.54575366,0.450697113,-0.349497118,2.145887388,1.181182809,2,interruption
971.2538122,975.647155,154.346637,22.23454314,22.23344696,6.941749872,63.75956127,21.8,3.866666667,15.72666771,217.7118294,1.169810203,-0.600288993,2.097871396,1.109157323,2,interruption
791.5163638,787.51698,64.95966725,14.50870288,14.50813696,4.477289789,76.31709032,9.533333333,0.066666667,10.26222562,91.2918587,-0.356251337,0.147317357,2.174584869,1.345254722,2,interruption
1120.591671,1132.81875,256.606167,14.94741658,14.94723361,17.16725867,56.71631849,10.06666667,0.8,10.57281745,362.7418716,-0.206373245,0.107332969,2.138560515,1.038523151,2,time pressure
827.417545,829.913645,115.7371372,15.04555372,15.04532083,7.692447839,73.99750861,6.066666667,1.133333333,10.64219874,163.3306874,5.959897443,0.783260335,1.659007566,1.259556329,2,time pressure
1039.502987,1039.31275,97.34857823,23.12580006,23.12555477,4.209522611,58.24235732,28.6,3.333333333,16.35769371,136.6964419,-0.419134627,-0.091854565,2.208031259,1.139955348,2,no stress
783.6472973,788.737185,53.87591452,11.17389633,11.17383687,4.82158711,76.95294044,2.466666667,0.266666667,7.903732595,75.78099592,1.065865789,-0.727852019,2.098371648,1.294499085,2,interruption
835.9099759,833.195665,62.2853806,14.09858899,14.09858753,4.41784498,72.19892061,6.8,0.4,9.972533797,87.51848858,2.404346844,-0.280815153,2.057074046,1.320958325,2,time pressure
1001.820621,1008.05555,98.88728934,22.59420197,22.59417698,4.37666661,60.53944743,28.2,2.4,15.98182748,138.9315413,1.239617734,-0.582559304,2.123277487,1.228425639,2,interruption
1157.57186,1095.4828,283.3829523,16.45639276,16.45540693,17.2202351,54.74104154,8.466666667,2.066666667,11.63961293,400.594951,-0.077835999,0.834577245,1.944088372,1.063495488,2,time pressure
990.2959578,932.67651,330.3484192,15.31059773,15.30837548,21.57645476,68.5781049,8.666666667,1.466666667,10.82826854,467.0577102,-1.228533321,0.172055924,1.996095015,1.101635211,2,no stress
728.9011994,729.640515,58.77383019,9.946577261,9.946553348,5.90895025,82.86592945,1.6,0,7.035622486,82.82044583,0.007971784,-0.101126695,2.163331832,1.154813582,2,no stress
778.972846,773.90453,50.44458678,11.75559812,11.75555496,4.291111881,77.34127198,3.066666667,0,8.315206674,70.85315807,0.078309925,0.476663283,2.148850015,1.129948542,2,no stress
880.1470989,813.969115,239.7333087,19.20774735,19.20755183,12.48107362,72.9313886,12,3,13.5863227,338.7617605,-0.512882719,0.740547797,1.986724731,1.153658012,2,time pressure
693.5578117,686.792145,53.44198573,11.54705231,11.54483573,4.628192919,87.08236357,3.6,0.466666667,8.166155952,75.13591402,5.120511052,-0.501499079,2.012344588,1.183442942,2,no stress
835.1828362,834.98136,61.07654469,13.36753878,13.36747572,4.569019451,72.23461001,5,0.133333333,9.455387155,85.85618368,-0.104960714,-0.132304362,2.19218327,1.147281415,2,interruption
920.557021,923.12714,75.59822603,12.32185715,12.32151761,6.135294794,65.63918401,3.333333333,0.466666667,8.715536259,106.5561964,0.73018601,-0.272539792,2.095909056,1.166365727,2,no stress
969.7663604,951.62132,183.3606368,15.70823646,15.70810094,11.67289767,64.19280078,12.06666667,0.8,11.11101145,259.0729466,-0.848863562,0.156859636,2.195845942,1.093933639,2,time pressure
948.0657729,949.35024,76.34682018,12.23418744,12.23412063,6.240448788,63.7071113,4.666666667,0,8.653716637,107.6233576,0.105002351,-0.0490208,2.166416531,1.142834401,2,no stress
808.890324,807.740865,63.63469331,13.87521632,13.87520065,4.586212699,74.64216525,7.066666667,0,9.814522703,89.45626602,-0.272165335,0.006699242,2.199353593,1.139957859,2,interruption
748.7415776,750.172865,89.95735467,13.33626015,13.33580367,6.745320928,81.39054,5.733333333,0.4,9.432984161,126.8687122,0.069643547,-0.281427561,2.154050075,1.131615577,2,no stress
1012.153326,1016.59325,90.43257579,21.29716525,21.29652586,4.246225953,59.76737691,22.6,2.466666667,15.06394335,127.0007053,-0.386476139,-0.104285574,2.207659081,1.139291225,2,no stress
839.6602225,844.495015,72.00740454,18.90069486,18.90068092,3.809775518,72.02092,17.13333333,0.866666667,13.36925978,100.9524418,0.736409285,-0.472608123,2.134687725,1.25083154,2,interruption
